PLAYER_ID,PLAYER_NAME,TEAM_ID,GAME_ID,ACTION_TYPE,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,SHOT_ZONE_BASIC
203897,Zach LaVine,1610612741,0022400030,Driving Layup Shot,1,1,Restricted Area
1630581,Josh Giddey,1610612741,0022400030,Driving Floating Jump Shot,1,1,In The Paint (Non-RA)
203897,Zach LaVine,1610612741,0022400030,Step Back Jump shot,1,1,In The Paint (Non-RA)
202696,Nikola Vučević,1610612741,0022400030,Cutting Layup Shot,1,0,Restricted Area
1630245,Ayo Dosunmu,1610612741,0022400030,Jump Shot,1,1,Left Corner 3
1629632,Coby White,1610612741,0022400030,Jump Shot,1,0,Above the Break 3
202696,Nikola Vučević,1610612741,0022400030,Jump Shot,1,1,In The Paint (Non-RA)
1629632,Coby White,1610612741,0022400030,Jump Shot,1,0,Left Corner 3
203897,Zach LaVine,1610612741,0022400030,Jump Shot,1,0,Above the Break 3
1629632,Coby White,1610612741,0022400030,Jump Shot,1,0,Above the Break 3
202696,Nikola Vučević,1610612741,0022400030,Jump Shot,1,0,Left Corner 3
202696,Nikola Vučević,1610612741,0022400030,Cutting Layup Shot,1,0,In The Paint (Non-RA)
1630581,Josh Giddey,1610612741,0022400030,Driving Floating Bank Jump Shot,1,1,In The Paint (Non-RA)
1630188,Jalen Smith,1610612741,0022400030,Running Jump Shot,1,1,Above the Break 3
1641824,Matas Buzelis,1610612741,0022400030,Driving Dunk Shot,1,1,Restricted Area
1629632,Coby White,1610612741,0022400030,Jump Shot,1,0,Above the Break 3
1630188,Jalen Smith,1610612741,0022400030,Jump Shot,1,0,Above the Break 3
1629632,Coby White,1610612741,0022400030,Driving Floating Bank Jump Shot,1,1,Mid-Range
1631207,Dalen Terry,1610612741,0022400030,Driving Floating Jump Shot,1,0,In The Paint (Non-RA)
1641824,Matas Buzelis,1610612741,0022400030,Driving Layup Shot,1,0,In The Paint (Non-RA)
1630245,Ayo Dosunmu,1610612741,0022400030,Jump Shot,1,0,Left Corner 3
1631207,Dalen Terry,1610612741,0022400030,Running Jump Shot,1,1,Left Corner 3
1641824,Matas Buzelis,1610612741,0022400030,Running Dunk Shot,1,1,Restricted Area
1630245,Ayo Dosunmu,1610612741,0022400030,Running Layup Shot,1,1,Restricted Area
202696,Nikola Vučević,1610612741,0022400030,Jump Shot,1,0,Above the Break 3
1641824,Matas Buzelis,1610612741,0022400030,Driving Layup Shot,1,0,Restricted Area
203897,Zach LaVine,1610612741,0022400030,Step Back Jump shot,1,0,Mid-Range
202696,Nikola Vučević,1610612741,0022400030,Driving Hook Shot,1,1,In The Paint (Non-RA)
202696,Nikola Vučević,1610612741,0022400030,Floating Jump shot,1,1,In The Paint (Non-RA)
203897,Zach LaVine,1610612741,0022400030,Driving Layup Shot,1,1,In The Paint (Non-RA)
202696,Nikola Vučević,1610612741,0022400030,Turnaround Hook Shot,1,0,In The Paint (Non-RA)
203897,Zach LaVine,1610612741,0022400030,Driving Reverse Layup Shot,1,1,Restricted Area
1641763,Julian Phillips,1610612741,0022400030,Jump Shot,1,0,Above the Break 3
203897,Zach LaVine,1610612741,0022400030,Fadeaway Jump Shot,1,0,Mid-Range
1630245,Ayo Dosunmu,1610612741,0022400030,Jump Shot,1,1,Right Corner 3
202696,Nikola Vučević,1610612741,0022400030,Jump Shot,1,1,Above the Break 3
203897,Zach LaVine,1610612741,0022400030,Driving Layup Shot,1,1,Restricted Area
203897,Zach LaVine,1610612741,0022400030,Driving Layup Shot,1,0,Restricted Area
1629632,Coby White,1610612741,0022400030,Pullup Jump shot,1,0,Above the Break 3
203897,Zach LaVine,1610612741,0022400030,Pullup Jump shot,1,0,Above the Break 3
1630581,Josh Giddey,1610612741,0022400030,Jump Shot,1,1,Left Corner 3
1629632,Coby White,1610612741,0022400030,Step Back Jump shot,1,0,Above the Break 3
203897,Zach LaVine,1610612741,0022400030,Jump Shot,1,1,Left Corner 3
1630581,Josh Giddey,1610612741,0022400030,Running Layup Shot,1,1,Restricted Area
1629632,Coby White,1610612741,0022400030,Driving Finger Roll Layup Shot,1,1,Restricted Area
1629632,Coby White,1610612741,0022400030,Pullup Jump shot,1,1,Above the Break 3
203897,Zach LaVine,1610612741,0022400030,Jump Shot,1,0,Above the Break 3
202696,Nikola Vučević,1610612741,0022400030,Hook Shot,1,1,In The Paint (Non-RA)
1629632,Coby White,1610612741,0022400030,Jump Shot,1,0,Above the Break 3
1629632,Coby White,1610612741,0022400030,Fadeaway Jump Shot,1,1,In The Paint (Non-RA)
1630245,Ayo Dosunmu,1610612741,0022400030,Driving Layup Shot,1,1,Restricted Area
203897,Zach LaVine,1610612741,0022400030,Running Layup Shot,1,1,Restricted Area
202696,Nikola Vučević,1610612741,0022400030,Jump Shot,1,1,Above the Break 3
1641824,Matas Buzelis,1610612741,0022400030,Jump Shot,1,1,Left Corner 3
1630581,Josh Giddey,1610612741,0022400030,Driving Floating Jump Shot,1,1,Mid-Range
1641824,Matas Buzelis,1610612741,0022400030,Jump Shot,1,0,Above the Break 3
1630245,Ayo Dosunmu,1610612741,0022400030,Driving Layup Shot,1,1,Restricted Area
1629632,Coby White,1610612741,0022400030,Running Pull-Up Jump Shot,1,1,Above the Break 3
1629632,Coby White,1610612741,0022400030,Step Back Jump shot,1,0,Above the Break 3
1630245,Ayo Dosunmu,1610612741,0022400030,Driving Finger Roll Layup Shot,1,1,Restricted Area
1631207,Dalen Terry,1610612741,0022400030,Running Layup Shot,1,0,Restricted Area
1629632,Coby White,1610612741,0022400030,Running Pull-Up Jump Shot,1,0,Above the Break 3
1641824,Matas Buzelis,1610612741,0022400030,Jump Shot,1,0,Left Corner 3
1630188,Jalen Smith,1610612741,0022400030,Jump Shot,1,1,Above the Break 3
1641824,Matas Buzelis,1610612741,0022400030,Jump Shot,1,0,Left Corner 3
1630188,Jalen Smith,1610612741,0022400030,Jump Shot,1,1,Left Corner 3
1630188,Jalen Smith,1610612741,0022400030,Jump Shot,1,1,Above the Break 3
202696,Nikola Vučević,1610612741,0022400030,Cutting Layup Shot,1,1,Restricted Area
203897,Zach LaVine,1610612741,0022400030,Jump Shot,1,1,Above the Break 3
1631207,Dalen Terry,1610612741,0022400030,Jump Shot,1,1,Right Corner 3
1630581,Josh Giddey,1610612741,0022400030,Driving Floating Jump Shot,1,1,In The Paint (Non-RA)
1630581,Josh Giddey,1610612741,0022400030,Running Jump Shot,1,0,Left Corner 3
1630245,Ayo Dosunmu,1610612741,0022400030,Driving Layup Shot,1,0,Restricted Area
1630581,Josh Giddey,1610612741,0022400030,Cutting Layup Shot,1,1,Restricted Area
203897,Zach LaVine,1610612741,0022400030,Step Back Jump shot,1,1,Above the Break 3
203897,Zach LaVine,1610612741,0022400030,Jump Shot,1,1,Above the Break 3
203897,Zach LaVine,1610612741,0022400030,Fadeaway Jump Shot,1,0,Above the Break 3
202696,Nikola Vučević,1610612741,0022400030,Reverse Layup Shot,1,0,Restricted Area
202696,Nikola Vučević,1610612741,0022400030,Jump Shot,1,0,Left Corner 3
1630245,Ayo Dosunmu,1610612741,0022400030,Running Layup Shot,1,1,Restricted Area
1629632,Coby White,1610612741,0022400030,Jump Shot,1,1,Right Corner 3
1629632,Coby White,1610612741,0022400035,Pullup Jump shot,1,0,Mid-Range
203897,Zach LaVine,1610612741,0022400035,Jump Shot,1,0,Above the Break 3
202696,Nikola Vučević,1610612741,0022400035,Turnaround Hook Shot,1,1,In The Paint (Non-RA)
1630581,Josh Giddey,1610612741,0022400035,Floating Jump shot,1,1,In The Paint (Non-RA)
202696,Nikola Vučević,1610612741,0022400035,Driving Layup Shot,1,1,Restricted Area
202696,Nikola Vučević,1610612741,0022400035,Turnaround Hook Shot,1,1,Mid-Range
202696,Nikola Vučević,1610612741,0022400035,Running Jump Shot,1,0,Above the Break 3
203897,Zach LaVine,1610612741,0022400035,Pullup Jump shot,1,1,Mid-Range
202696,Nikola Vučević,1610612741,0022400035,Turnaround Hook Shot,1,0,Restricted Area
203897,Zach LaVine,1610612741,0022400035,Step Back Jump shot,1,0,Mid-Range
1630245,Ayo Dosunmu,1610612741,0022400035,Running Layup Shot,1,0,In The Paint (Non-RA)
1630245,Ayo Dosunmu,1610612741,0022400035,Jump Shot,1,0,Above the Break 3
203897,Zach LaVine,1610612741,0022400035,Driving Layup Shot,1,0,In The Paint (Non-RA)
202696,Nikola Vučević,1610612741,0022400035,Putback Layup Shot,1,0,Restricted Area
203897,Zach LaVine,1610612741,0022400035,Running Jump Shot,1,1,Left Corner 3
202696,Nikola Vučević,1610612741,0022400035,Driving Dunk Shot,1,0,Restricted Area
1641824,Matas Buzelis,1610612741,0022400035,Running Pull-Up Jump Shot,1,0,Above the Break 3
1631207,Dalen Terry,1610612741,0022400035,Running Layup Shot,1,1,Restricted Area
203897,Zach LaVine,1610612741,0022400035,Running Jump Shot,1,0,Right Corner 3
1629632,Coby White,1610612741,0022400035,Jump Shot,1,0,Above the Break 3
1630188,Jalen Smith,1610612741,0022400035,Jump Shot,1,0,Above the Break 3
1641824,Matas Buzelis,1610612741,0022400035,Jump Shot,1,0,Left Corner 3
1630581,Josh Giddey,1610612741,0022400035,Cutting Layup Shot,1,1,Restricted Area
1641824,Matas Buzelis,1610612741,0022400035,Jump Shot,1,0,Right Corner 3
1630581,Josh Giddey,1610612741,0022400035,Driving Layup Shot,1,0,Restricted Area
1629632,Coby White,1610612741,0022400035,Step Back Jump shot,1,0,Above the Break 3
1629632,Coby White,1610612741,0022400035,Running Pull-Up Jump Shot,1,0,Above the Break 3
1630188,Jalen Smith,1610612741,0022400035,Jump Shot,1,0,Above the Break 3
1629659,Talen Horton-Tucker,1610612741,0022400035,Cutting Dunk Shot,1,1,Restricted Area
1630188,Jalen Smith,1610612741,0022400035,Turnaround Hook Shot,1,0,In The Paint (Non-RA)
1630188,Jalen Smith,1610612741,0022400035,Turnaround Hook Shot,1,1,In The Paint (Non-RA)
1629659,Talen Horton-Tucker,1610612741,0022400035,Driving Reverse Layup Shot,1,1,Restricted Area
1629632,Coby White,1610612741,0022400035,Driving Layup Shot,1,0,Restricted Area
1629659,Talen Horton-Tucker,1610612741,0022400035,Driving Layup Shot,1,0,Restricted Area
1630188,Jalen Smith,1610612741,0022400035,Tip Layup Shot,1,1,Restricted Area
1629632,Coby White,1610612741,0022400035,Running Jump Shot,1,1,Above the Break 3
1641763,Julian Phillips,1610612741,0022400035,Running Jump Shot,1,0,Left Corner 3
1630245,Ayo Dosunmu,1610612741,0022400035,Driving Layup Shot,1,0,In The Paint (Non-RA)
1630188,Jalen Smith,1610612741,0022400035,Putback Layup Shot,1,1,Restricted Area
203897,Zach LaVine,1610612741,0022400035,Jump Shot,1,0,Above the Break 3
202696,Nikola Vučević,1610612741,0022400035,Jump Shot,1,1,Mid-Range
1641824,Matas Buzelis,1610612741,0022400035,Driving Floating Jump Shot,1,1,In The Paint (Non-RA)
203897,Zach LaVine,1610612741,0022400035,Driving Reverse Layup Shot,1,0,Restricted Area
1641763,Julian Phillips,1610612741,0022400035,Tip Layup Shot,1,1,Restricted Area
202696,Nikola Vučević,1610612741,0022400035,Jump Shot,1,1,Above the Break 3
1641824,Matas Buzelis,1610612741,0022400035,Cutting Dunk Shot,1,1,Restricted Area
202696,Nikola Vučević,1610612741,0022400035,Jump Shot,1,0,Above the Break 3
1629632,Coby White,1610612741,0022400035,Turnaround Fadeaway shot,1,1,In The Paint (Non-RA)
1629632,Coby White,1610612741,0022400035,Pullup Jump shot,1,1,Above the Break 3
203897,Zach LaVine,1610612741,0022400035,Pullup Jump shot,1,1,Above the Break 3
1630245,Ayo Dosunmu,1610612741,0022400035,Driving Layup Shot,1,1,Restricted Area
1629632,Coby White,1610612741,0022400035,Jump Shot,1,1,Above the Break 3
1630581,Josh Giddey,1610612741,0022400035,Jump Shot,1,0,Left Corner 3
1630245,Ayo Dosunmu,1610612741,0022400035,Running Layup Shot,1,1,Restricted Area
1630581,Josh Giddey,1610612741,0022400035,Cutting Layup Shot,1,0,In The Paint (Non-RA)
1629632,Coby White,1610612741,0022400035,Running Layup Shot,1,1,Restricted Area
202696,Nikola Vučević,1610612741,0022400035,Turnaround Hook Shot,1,1,In The Paint (Non-RA)
203897,Zach LaVine,1610612741,0022400035,Running Jump Shot,1,1,Above the Break 3
203897,Zach LaVine,1610612741,0022400035,Driving Layup Shot,1,1,Restricted Area
1631207,Dalen Terry,1610612741,0022400035,Jump Shot,1,0,Right Corner 3
203897,Zach LaVine,1610612741,0022400035,Pullup Jump shot,1,1,Above the Break 3
1641824,Matas Buzelis,1610612741,0022400035,Jump Shot,1,1,Left Corner 3
202696,Nikola Vučević,1610612741,0022400035,Turnaround Hook Shot,1,1,In The Paint (Non-RA)
1630245,Ayo Dosunmu,1610612741,0022400035,Driving Finger Roll Layup Shot,1,0,Restricted Area
1631207,Dalen Terry,1610612741,0022400035,Driving Layup Shot,1,0,In The Paint (Non-RA)
1629632,Coby White,1610612741,0022400035,Step Back Jump shot,1,1,Above the Break 3
1629632,Coby White,1610612741,0022400035,Jump Shot,1,1,Above the Break 3
1630188,Jalen Smith,1610612741,0022400035,Jump Shot,1,0,In The Paint (Non-RA)
1629632,Coby White,1610612741,0022400035,Jump Shot,1,0,Above the Break 3
1630188,Jalen Smith,1610612741,0022400035,Pullup Jump shot,1,1,In The Paint (Non-RA)
1630188,Jalen Smith,1610612741,0022400035,Jump Shot,1,0,Above the Break 3
1641763,Julian Phillips,1610612741,0022400035,Jump Shot,1,1,Right Corner 3
1629659,Talen Horton-Tucker,1610612741,0022400035,Driving Layup Shot,1,1,Restricted Area
1629659,Talen Horton-Tucker,1610612741,0022400035,Jump Shot,1,1,Above the Break 3
1641763,Julian Phillips,1610612741,0022400035,Jump Shot,1,0,Right Corner 3
1630188,Jalen Smith,1610612741,0022400035,Jump Shot,1,0,Left Corner 3
1641763,Julian Phillips,1610612741,0022400035,Cutting Layup Shot,1,1,In The Paint (Non-RA)
1630188,Jalen Smith,1610612741,0022400035,Cutting Layup Shot,1,1,In The Paint (Non-RA)
1630245,Ayo Dosunmu,1610612741,0022400035,Running Jump Shot,1,0,Right Corner 3
203897,Zach LaVine,1610612741,0022400035,Step Back Jump shot,1,0,Above the Break 3
1629659,Talen Horton-Tucker,1610612741,0022400035,Driving Layup Shot,1,1,Restricted Area
1630581,Josh Giddey,1610612741,0022400035,Running Layup Shot,1,0,Restricted Area
1641763,Julian Phillips,1610612741,0022400035,Tip Dunk Shot,1,0,Restricted Area
203897,Zach LaVine,1610612741,0022400035,Driving Reverse Layup Shot,1,0,Restricted Area
202696,Nikola Vučević,1610612741,0022400035,Pullup Jump shot,1,1,In The Paint (Non-RA)
202696,Nikola Vučević,1610612741,0022400035,Driving Layup Shot,1,1,Restricted Area
1630245,Ayo Dosunmu,1610612741,0022400035,Running Layup Shot,1,1,Restricted Area
1630245,Ayo Dosunmu,1610612741,0022400035,Jump Shot,1,1,Above the Break 3
1630245,Ayo Dosunmu,1610612741,0022400035,Pullup Jump shot,1,0,Above the Break 3
1641824,Matas Buzelis,1610612741,0022400035,Driving Layup Shot,1,1,In The Paint (Non-RA)
1630537,Chris Duarte,1610612741,0022400035,Pullup Jump shot,1,0,Above the Break 3
1630604,E.J. Liddell,1610612741,0022400035,Floating Jump shot,1,1,In The Paint (Non-RA)
1630604,E.J. Liddell,1610612741,0022400035,Pullup Jump shot,1,0,Above the Break 3
1630537,Chris Duarte,1610612741,0022400035,Putback Layup Shot,1,0,Restricted Area
203897,Zach LaVine,1610612741,0022400047,Running Pull-Up Jump Shot,1,0,Above the Break 3
1630245,Ayo Dosunmu,1610612741,0022400047,Driving Floating Bank Jump Shot,1,1,Restricted Area
1629632,Coby White,1610612741,0022400047,Running Finger Roll Layup Shot,1,0,Restricted Area
1630245,Ayo Dosunmu,1610612741,0022400047,Jump Shot,1,0,Above the Break 3
203897,Zach LaVine,1610612741,0022400047,Driving Dunk Shot,1,1,Restricted Area
1630581,Josh Giddey,1610612741,0022400047,Jump Shot,1,0,Above the Break 3
1630245,Ayo Dosunmu,1610612741,0022400047,Jump Shot,1,0,Right Corner 3
1630245,Ayo Dosunmu,1610612741,0022400047,Jump Shot,1,1,Above the Break 3
203897,Zach LaVine,1610612741,0022400047,Step Back Jump shot,1,0,Mid-Range
202696,Nikola Vučević,1610612741,0022400047,Jump Shot,1,0,Right Corner 3
202696,Nikola Vučević,1610612741,0022400047,Cutting Layup Shot,1,1,Restricted Area
203897,Zach LaVine,1610612741,0022400047,Jump Shot,1,0,Above the Break 3
1641824,Matas Buzelis,1610612741,0022400047,Jump Shot,1,0,Above the Break 3
1641824,Matas Buzelis,1610612741,0022400047,Driving Finger Roll Layup Shot,1,1,Restricted Area
202696,Nikola Vučević,1610612741,0022400047,Hook Shot,1,1,Restricted Area
1628366,Lonzo Ball,1610612741,0022400047,Pullup Jump shot,1,0,Above the Break 3
203897,Zach LaVine,1610612741,0022400047,Driving Dunk Shot,1,1,Restricted Area
203897,Zach LaVine,1610612741,0022400047,Pullup Jump shot,1,1,Above the Break 3
1629632,Coby White,1610612741,0022400047,Pullup Jump shot,1,1,Above the Break 3
1629632,Coby White,1610612741,0022400047,Jump Shot,1,0,Right Corner 3
1628470,Torrey Craig,1610612741,0022400047,Putback Layup Shot,1,1,Restricted Area
1630581,Josh Giddey,1610612741,0022400047,Finger Roll Layup Shot,1,1,Restricted Area
1628470,Torrey Craig,1610612741,0022400047,Jump Shot,1,0,Left Corner 3
1628470,Torrey Craig,1610612741,0022400047,Jump Shot,1,1,Above the Break 3
1628470,Torrey Craig,1610612741,0022400047,Jump Shot,1,1,Left Corner 3
1630581,Josh Giddey,1610612741,0022400047,Driving Floating Jump Shot,1,0,In The Paint (Non-RA)
1630581,Josh Giddey,1610612741,0022400047,Fadeaway Jump Shot,1,0,Mid-Range
1629632,Coby White,1610612741,0022400047,Driving Finger Roll Layup Shot,1,1,Restricted Area
1630188,Jalen Smith,1610612741,0022400047,Jump Shot,1,0,Above the Break 3
1631207,Dalen Terry,1610612741,0022400047,Tip Layup Shot,1,1,Restricted Area
1628470,Torrey Craig,1610612741,0022400047,Jump Shot,1,0,Above the Break 3
1630188,Jalen Smith,1610612741,0022400047,Cutting Layup Shot,1,1,Restricted Area
202696,Nikola Vučević,1610612741,0022400047,Jump Shot,1,0,Above the Break 3
1629659,Talen Horton-Tucker,1610612741,0022400047,Turnaround Fadeaway shot,1,1,Mid-Range
1629659,Talen Horton-Tucker,1610612741,0022400047,Running Finger Roll Layup Shot,1,1,Restricted Area
1629659,Talen Horton-Tucker,1610612741,0022400047,Jump Shot,1,1,Left Corner 3
1628366,Lonzo Ball,1610612741,0022400047,Driving Finger Roll Layup Shot,1,1,Restricted Area
203897,Zach LaVine,1610612741,0022400047,Turnaround Fadeaway shot,1,1,Mid-Range
203897,Zach LaVine,1610612741,0022400047,Jump Shot,1,0,Above the Break 3
1630581,Josh Giddey,1610612741,0022400047,Jump Shot,1,0,Right Corner 3
1629632,Coby White,1610612741,0022400047,Driving Finger Roll Layup Shot,1,0,Restricted Area
203897,Zach LaVine,1610612741,0022400047,Turnaround Fadeaway shot,1,0,Mid-Range
202696,Nikola Vučević,1610612741,0022400047,Jump Shot,1,1,Above the Break 3
202696,Nikola Vučević,1610612741,0022400047,Jump Shot,1,1,Above the Break 3
202696,Nikola Vučević,1610612741,0022400047,Jump Shot,1,1,Above the Break 3
202696,Nikola Vučević,1610612741,0022400047,Running Jump Shot,1,1,Above the Break 3
1629632,Coby White,1610612741,0022400047,Jump Shot,1,0,Above the Break 3
