PLAYER_ID,PLAYER_NAME,TEAM_ID,GAME_ID,ACTION_TYPE,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,SHOT_ZONE_BASIC
203200,Justin Holiday,1610612741,0021700031,Jump Shot,1,0,Restricted Area
203200,Justin Holiday,1610612741,0021700031,Jump Shot,1,0,Mid-Range
1626170,Jerian Grant,1610612741,0021700031,Jump Shot,1,1,Mid-Range
1627756,Denzel Valentine,1610612741,0021700031,Jump Shot,1,0,Mid-Range
1628374,Lauri Markkanen,1610612741,0021700031,Jump Shot,1,0,Above the Break 3
1627835,Paul Zipser,1610612741,0021700031,Jump Shot,1,0,Above the Break 3
203200,Justin Holiday,1610612741,0021700031,Jump Shot,1,0,Above the Break 3
203200,Justin Holiday,1610612741,0021700031,Driving Layup Shot,1,0,Restricted Area
203200,Justin Holiday,1610612741,0021700031,Driving Layup Shot,1,0,Restricted Area
1627756,Denzel Valentine,1610612741,0021700031,Floating Jump shot,1,1,Restricted Area
1627770,Kay Felder,1610612741,0021700031,Pullup Jump shot,1,1,Mid-Range
1627770,Kay Felder,1610612741,0021700031,Jump Shot,1,0,Mid-Range
1627756,Denzel Valentine,1610612741,0021700031,Jump Shot,1,0,Above the Break 3
1628374,Lauri Markkanen,1610612741,0021700031,Jump Shot,1,0,Above the Break 3
1627770,Kay Felder,1610612741,0021700031,Driving Floating Jump Shot,1,0,In The Paint (Non-RA)
1628374,Lauri Markkanen,1610612741,0021700031,Jump Shot,1,0,Above the Break 3
1626170,Jerian Grant,1610612741,0021700031,Driving Floating Jump Shot,1,0,In The Paint (Non-RA)
1626245,Cristiano Felicio,1610612741,0021700031,Tip Layup Shot,1,0,Restricted Area
1626170,Jerian Grant,1610612741,0021700031,Layup Shot,1,0,Restricted Area
1626245,Cristiano Felicio,1610612741,0021700031,Tip Layup Shot,1,1,Restricted Area
1626170,Jerian Grant,1610612741,0021700031,Driving Floating Jump Shot,1,0,In The Paint (Non-RA)
1626170,Jerian Grant,1610612741,0021700031,Jump Shot,1,0,Above the Break 3
1628374,Lauri Markkanen,1610612741,0021700031,Driving Layup Shot,1,1,Restricted Area
1628021,David Nwaba,1610612741,0021700031,Cutting Layup Shot,1,1,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700031,Driving Layup Shot,1,0,Restricted Area
201577,Robin Lopez,1610612741,0021700031,Jump Shot,1,0,Mid-Range
1626170,Jerian Grant,1610612741,0021700031,Layup Shot,1,0,Restricted Area
1626170,Jerian Grant,1610612741,0021700031,Running Layup Shot,1,1,Restricted Area
203200,Justin Holiday,1610612741,0021700031,Jump Shot,1,1,Above the Break 3
1626170,Jerian Grant,1610612741,0021700031,Driving Layup Shot,1,1,Restricted Area
203200,Justin Holiday,1610612741,0021700031,Driving Layup Shot,1,0,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700031,Jump Shot,1,1,Above the Break 3
201577,Robin Lopez,1610612741,0021700031,Jump Shot,1,0,Above the Break 3
1627835,Paul Zipser,1610612741,0021700049,Layup Shot,1,1,In The Paint (Non-RA)
1627835,Paul Zipser,1610612741,0021700049,Jump Shot,1,0,Mid-Range
1627835,Paul Zipser,1610612741,0021700049,Layup Shot,1,1,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700049,Jump Shot,1,1,Above the Break 3
203200,Justin Holiday,1610612741,0021700049,Layup Shot,1,0,Restricted Area
1626170,Jerian Grant,1610612741,0021700049,Layup Shot,1,1,Restricted Area
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
1628374,Lauri Markkanen,1610612741,0021700049,Jump Shot,1,1,Above the Break 3
201577,Robin Lopez,1610612741,0021700049,Jump Shot,1,1,Mid-Range
201577,Robin Lopez,1610612741,0021700049,Jump Shot,1,1,Above the Break 3
1628374,Lauri Markkanen,1610612741,0021700049,Jump Shot,1,1,Above the Break 3
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,1,Mid-Range
1626170,Jerian Grant,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
201577,Robin Lopez,1610612741,0021700049,Tip Layup Shot,1,0,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700049,Layup Shot,1,1,Restricted Area
1626170,Jerian Grant,1610612741,0021700049,Layup Shot,1,1,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
1626170,Jerian Grant,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,0,Mid-Range
1627770,Kay Felder,1610612741,0021700049,Jump Shot,1,1,Mid-Range
1627770,Kay Felder,1610612741,0021700049,Layup Shot,1,1,Restricted Area
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,1,Above the Break 3
1627770,Kay Felder,1610612741,0021700049,Jump Shot,1,0,Mid-Range
1627770,Kay Felder,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
202347,Quincy Pondexter,1610612741,0021700049,Layup Shot,1,1,Restricted Area
202347,Quincy Pondexter,1610612741,0021700049,Jump Shot,1,0,Mid-Range
202347,Quincy Pondexter,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
1627770,Kay Felder,1610612741,0021700049,Jump Shot,1,1,Above the Break 3
1626245,Cristiano Felicio,1610612741,0021700049,Jump Shot,1,0,In The Paint (Non-RA)
1628021,David Nwaba,1610612741,0021700049,Layup Shot,1,0,Restricted Area
1627770,Kay Felder,1610612741,0021700049,Jump Shot,1,1,Left Corner 3
1627756,Denzel Valentine,1610612741,0021700049,Jump Shot,1,1,Right Corner 3
1627770,Kay Felder,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
1627770,Kay Felder,1610612741,0021700049,Layup Shot,1,0,Restricted Area
1626245,Cristiano Felicio,1610612741,0021700049,Layup Shot,1,0,In The Paint (Non-RA)
1627756,Denzel Valentine,1610612741,0021700049,Jump Shot,1,0,Mid-Range
1627835,Paul Zipser,1610612741,0021700049,Jump Shot,1,0,Mid-Range
1626170,Jerian Grant,1610612741,0021700049,Layup Shot,1,0,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700049,Jump Shot,1,1,Left Corner 3
1627835,Paul Zipser,1610612741,0021700049,Jump Shot,1,1,Above the Break 3
203200,Justin Holiday,1610612741,0021700049,Layup Shot,1,0,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700049,Layup Shot,1,0,Restricted Area
201577,Robin Lopez,1610612741,0021700049,Dunk Shot,1,1,Restricted Area
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,1,Mid-Range
1628374,Lauri Markkanen,1610612741,0021700049,Jump Shot,1,1,Right Corner 3
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,1,Above the Break 3
1627770,Kay Felder,1610612741,0021700049,Jump Shot,1,1,Mid-Range
1627835,Paul Zipser,1610612741,0021700049,Jump Shot,1,0,Mid-Range
1628374,Lauri Markkanen,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
1627835,Paul Zipser,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
1628374,Lauri Markkanen,1610612741,0021700049,Layup Shot,1,0,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700049,Dunk Shot,1,1,Restricted Area
201577,Robin Lopez,1610612741,0021700049,Jump Shot,1,0,In The Paint (Non-RA)
1626170,Jerian Grant,1610612741,0021700049,Layup Shot,1,1,Restricted Area
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,1,Right Corner 3
201577,Robin Lopez,1610612741,0021700049,Layup Shot,1,1,Restricted Area
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
1627756,Denzel Valentine,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,1,Left Corner 3
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
203200,Justin Holiday,1610612741,0021700049,Dunk Shot,1,1,Restricted Area
1627756,Denzel Valentine,1610612741,0021700049,Jump Shot,1,1,Right Corner 3
1627756,Denzel Valentine,1610612741,0021700049,Floating Jump shot,1,1,Mid-Range
1627756,Denzel Valentine,1610612741,0021700049,Jump Shot,1,0,Mid-Range
202347,Quincy Pondexter,1610612741,0021700049,Jump Shot,1,0,Mid-Range
202347,Quincy Pondexter,1610612741,0021700049,Cutting Layup Shot,1,1,Restricted Area
1627756,Denzel Valentine,1610612741,0021700049,Layup Shot,1,0,Restricted Area
1627770,Kay Felder,1610612741,0021700049,Layup Shot,1,0,Restricted Area
1626245,Cristiano Felicio,1610612741,0021700049,Layup Shot,1,1,Restricted Area
1627835,Paul Zipser,1610612741,0021700049,Floating Jump shot,1,1,In The Paint (Non-RA)
1627770,Kay Felder,1610612741,0021700049,Layup Shot,1,0,Restricted Area
1626245,Cristiano Felicio,1610612741,0021700049,Tip Layup Shot,1,0,Restricted Area
1627756,Denzel Valentine,1610612741,0021700049,Jump Shot,1,1,Mid-Range
1626245,Cristiano Felicio,1610612741,0021700049,Layup Shot,1,0,Restricted Area
1627756,Denzel Valentine,1610612741,0021700049,Jump Shot,1,1,Above the Break 3
1627756,Denzel Valentine,1610612741,0021700049,Floating Jump shot,1,0,In The Paint (Non-RA)
1626170,Jerian Grant,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
203200,Justin Holiday,1610612741,0021700049,Cutting Layup Shot,1,1,Restricted Area
1627835,Paul Zipser,1610612741,0021700049,Driving Layup Shot,1,0,Restricted Area
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,0,Mid-Range
201577,Robin Lopez,1610612741,0021700049,Layup Shot,1,0,Restricted Area
201577,Robin Lopez,1610612741,0021700049,Tip Layup Shot,1,1,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700049,Jump Shot,1,0,Above the Break 3
1626170,Jerian Grant,1610612741,0021700049,Jump Shot,1,1,Above the Break 3
1627835,Paul Zipser,1610612741,0021700049,Reverse Layup Shot,1,1,Restricted Area
203200,Justin Holiday,1610612741,0021700049,Jump Shot,1,0,Left Corner 3
1627835,Paul Zipser,1610612741,0021700049,Jump Shot,1,0,In The Paint (Non-RA)
1628374,Lauri Markkanen,1610612741,0021700065,Jump Shot,1,1,Above the Break 3
1628374,Lauri Markkanen,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
201577,Robin Lopez,1610612741,0021700065,Driving Hook Shot,1,0,In The Paint (Non-RA)
1628374,Lauri Markkanen,1610612741,0021700065,Driving Layup Shot,1,0,Restricted Area
201577,Robin Lopez,1610612741,0021700065,Layup Shot,1,0,Restricted Area
201577,Robin Lopez,1610612741,0021700065,Layup Shot,1,1,In The Paint (Non-RA)
201577,Robin Lopez,1610612741,0021700065,Driving Hook Shot,1,1,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
1628374,Lauri Markkanen,1610612741,0021700065,Layup Shot,1,0,Restricted Area
203200,Justin Holiday,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
201577,Robin Lopez,1610612741,0021700065,Layup Shot,1,0,Restricted Area
201577,Robin Lopez,1610612741,0021700065,Reverse Layup Shot,1,1,Restricted Area
201577,Robin Lopez,1610612741,0021700065,Cutting Layup Shot,1,1,Restricted Area
201577,Robin Lopez,1610612741,0021700065,Jump Shot,1,0,Restricted Area
1628021,David Nwaba,1610612741,0021700065,Running Layup Shot,1,1,Restricted Area
201577,Robin Lopez,1610612741,0021700065,Floating Jump shot,1,1,In The Paint (Non-RA)
201577,Robin Lopez,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
1627756,Denzel Valentine,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
1627770,Kay Felder,1610612741,0021700065,Jump Shot,1,1,Mid-Range
1627770,Kay Felder,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
1627770,Kay Felder,1610612741,0021700065,Jump Shot,1,0,Mid-Range
1628021,David Nwaba,1610612741,0021700065,Layup Shot,1,1,Restricted Area
202347,Quincy Pondexter,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
202347,Quincy Pondexter,1610612741,0021700065,Driving Layup Shot,1,0,Restricted Area
1628021,David Nwaba,1610612741,0021700065,Jump Shot,1,0,Mid-Range
1627756,Denzel Valentine,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
1628021,David Nwaba,1610612741,0021700065,Putback Layup Shot,1,1,Restricted Area
202347,Quincy Pondexter,1610612741,0021700065,Driving Dunk Shot,1,1,Restricted Area
1628021,David Nwaba,1610612741,0021700065,Jump Shot,1,0,In The Paint (Non-RA)
1626245,Cristiano Felicio,1610612741,0021700065,Jump Shot,1,0,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
201577,Robin Lopez,1610612741,0021700065,Jump Shot,1,0,Restricted Area
201577,Robin Lopez,1610612741,0021700065,Putback Layup Shot,1,1,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
203200,Justin Holiday,1610612741,0021700065,Jump Shot,1,0,Left Corner 3
203200,Justin Holiday,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
203200,Justin Holiday,1610612741,0021700065,Jump Shot,1,1,Right Corner 3
201577,Robin Lopez,1610612741,0021700065,Hook Shot,1,1,In The Paint (Non-RA)
1628374,Lauri Markkanen,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
1627756,Denzel Valentine,1610612741,0021700065,Jump Shot,1,0,Mid-Range
1627756,Denzel Valentine,1610612741,0021700065,Jump Shot,1,1,Left Corner 3
1626170,Jerian Grant,1610612741,0021700065,Running Layup Shot,1,1,Restricted Area
1627756,Denzel Valentine,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
1627756,Denzel Valentine,1610612741,0021700065,Jump Shot,1,0,Mid-Range
201577,Robin Lopez,1610612741,0021700065,Layup Shot,1,0,Restricted Area
1626170,Jerian Grant,1610612741,0021700065,Jump Shot,1,0,Mid-Range
1628374,Lauri Markkanen,1610612741,0021700065,Jump Shot,1,0,Left Corner 3
1628374,Lauri Markkanen,1610612741,0021700065,Driving Dunk Shot,1,1,Restricted Area
203200,Justin Holiday,1610612741,0021700065,Jump Shot,1,0,Right Corner 3
201577,Robin Lopez,1610612741,0021700065,Hook Shot,1,0,In The Paint (Non-RA)
201577,Robin Lopez,1610612741,0021700065,Tip Layup Shot,1,0,Restricted Area
201577,Robin Lopez,1610612741,0021700065,Layup Shot,1,1,Restricted Area
1628374,Lauri Markkanen,1610612741,0021700065,Driving Layup Shot,1,1,Restricted Area
203200,Justin Holiday,1610612741,0021700065,Jump Shot,1,1,Above the Break 3
1627756,Denzel Valentine,1610612741,0021700065,Jump Shot,1,0,Mid-Range
1626170,Jerian Grant,1610612741,0021700065,Jump Shot,1,0,In The Paint (Non-RA)
1628374,Lauri Markkanen,1610612741,0021700065,Driving Layup Shot,1,1,Restricted Area
1626170,Jerian Grant,1610612741,0021700065,Layup Shot,1,1,Restricted Area
203200,Justin Holiday,1610612741,0021700065,Driving Layup Shot,1,1,Restricted Area
202347,Quincy Pondexter,1610612741,0021700065,Layup Shot,1,1,Restricted Area
1627770,Kay Felder,1610612741,0021700065,Layup Shot,1,0,Restricted Area
202347,Quincy Pondexter,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
201577,Robin Lopez,1610612741,0021700065,Tip Layup Shot,1,0,Restricted Area
203200,Justin Holiday,1610612741,0021700065,Jump Shot,1,0,Mid-Range
201577,Robin Lopez,1610612741,0021700065,Jump Shot,1,0,Mid-Range
1627770,Kay Felder,1610612741,0021700065,Jump Shot,1,0,Above the Break 3
