PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,SHOT_ZONE_BASIC,ACTION_TYPE,SHOT_ATTEMPTED_FLAG
1642912,Isaiah Evans,1610612750,Minnesota Timberwolves,Above the Break 3,Pullup Jump shot,1
1641798,Jaylen Martin,1610612757,Portland Trail Blazers,Left Corner 3,Jump Shot,1
1641798,Jaylen Martin,1610612757,Portland Trail Blazers,Left Corner 3,Jump Shot,1
1642959,Chris Youngblood,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642912,Isaiah Evans,1610612750,Minnesota Timberwolves,Mid-Range,Turnaround Fadeaway shot,1
1642439,Quincy Olivari,1610612757,Portland Trail Blazers,Above the Break 3,Running Jump Shot,1
1631495,Donovan Williams,1610612750,Minnesota Timberwolves,Restricted Area,Driving Layup Shot,1
1641798,Jaylen Martin,1610612757,Portland Trail Blazers,In The Paint (Non-RA),Driving Floating Jump Shot,1
1642905,Yang Hansen,1610612757,Portland Trail Blazers,Restricted Area,Layup Shot,1
1642402,Enrique Freeman,1610612750,Minnesota Timberwolves,Restricted Area,Running Dunk Shot,1
1642957,Nate Santos,1610612750,Minnesota Timberwolves,Above the Break 3,Pullup Jump shot,1
1643257,Jayson Kent,1610612757,Portland Trail Blazers,Restricted Area,Cutting Dunk Shot,1
1642959,Chris Youngblood,1610612757,Portland Trail Blazers,Above the Break 3,Pullup Jump shot,1
1642959,Chris Youngblood,1610612757,Portland Trail Blazers,Left Corner 3,Jump Shot,1
1642911,Rocco Zikarsky,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Jump Shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,Restricted Area,Layup Shot,1
1641798,Jaylen Martin,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642439,Quincy Olivari,1610612757,Portland Trail Blazers,Restricted Area,Driving Floating Bank Jump Shot,1
1631495,Donovan Williams,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Driving Floating Jump Shot,1
1631495,Donovan Williams,1610612750,Minnesota Timberwolves,Left Corner 3,Jump Shot,1
1643257,Jayson Kent,1610612757,Portland Trail Blazers,Restricted Area,Cutting Dunk Shot,1
1642912,Isaiah Evans,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
1642959,Chris Youngblood,1610612757,Portland Trail Blazers,Restricted Area,Running Reverse Layup Shot,1
1642912,Isaiah Evans,1610612750,Minnesota Timberwolves,Right Corner 3,Running Jump Shot,1
1642905,Yang Hansen,1610612757,Portland Trail Blazers,In The Paint (Non-RA),Turnaround Hook Shot,1
1642911,Rocco Zikarsky,1610612750,Minnesota Timberwolves,Restricted Area,Dunk Shot,1
1642905,Yang Hansen,1610612757,Portland Trail Blazers,Restricted Area,Layup Shot,1
1631495,Donovan Williams,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Cutting Layup Shot,1
1643143,Frankie Fidler,1610612757,Portland Trail Blazers,Mid-Range,Pullup Jump shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,Above the Break 3,Running Jump Shot,1
1642439,Quincy Olivari,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Driving Floating Jump Shot,1
1643626,Trey Kaufman-Renn,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Floating Jump shot,1
1641798,Jaylen Martin,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1631495,Donovan Williams,1610612750,Minnesota Timberwolves,Right Corner 3,Jump Shot,1
1642959,Chris Youngblood,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1643626,Trey Kaufman-Renn,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Turnaround Hook Shot,1
1642905,Yang Hansen,1610612757,Portland Trail Blazers,Restricted Area,Cutting Layup Shot,1
1643626,Trey Kaufman-Renn,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
1643257,Jayson Kent,1610612757,Portland Trail Blazers,Left Corner 3,Running Jump Shot,1
1642905,Yang Hansen,1610612757,Portland Trail Blazers,Restricted Area,Driving Layup Shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,Restricted Area,Driving Floating Bank Jump Shot,1
1643626,Trey Kaufman-Renn,1610612750,Minnesota Timberwolves,Mid-Range,Floating Jump shot,1
1642957,Nate Santos,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
1641798,Jaylen Martin,1610612757,Portland Trail Blazers,Above the Break 3,Running Jump Shot,1
1642439,Quincy Olivari,1610612757,Portland Trail Blazers,Right Corner 3,Step Back Jump shot,1
27904,Barry Dunning Jr.,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642911,Rocco Zikarsky,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Bank Shot,1
1642439,Quincy Olivari,1610612757,Portland Trail Blazers,Above the Break 3,Running Jump Shot,1
1641878,Damion Baugh,1610612750,Minnesota Timberwolves,Restricted Area,Driving Finger Roll Layup Shot,1
1641779,Jalen Bridges,1610612757,Portland Trail Blazers,Right Corner 3,Jump Shot,1
1642911,Rocco Zikarsky,1610612750,Minnesota Timberwolves,Restricted Area,Cutting Layup Shot,1
1642957,Nate Santos,1610612750,Minnesota Timberwolves,Right Corner 3,Jump Shot,1
1641798,Jaylen Martin,1610612757,Portland Trail Blazers,Restricted Area,Running Layup Shot,1
1642957,Nate Santos,1610612750,Minnesota Timberwolves,Restricted Area,Driving Layup Shot,1
1643143,Frankie Fidler,1610612757,Portland Trail Blazers,In The Paint (Non-RA),Pullup Jump shot,1
1631495,Donovan Williams,1610612750,Minnesota Timberwolves,Right Corner 3,Running Jump Shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,Right Corner 3,Jump Shot,1
1641798,Jaylen Martin,1610612757,Portland Trail Blazers,Restricted Area,Driving Layup Shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,Restricted Area,Driving Layup Shot,1
27904,Barry Dunning Jr.,1610612757,Portland Trail Blazers,Restricted Area,Cutting Dunk Shot,1
1643626,Trey Kaufman-Renn,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Floating Jump shot,1
1642972,Andrew Carr,1610612757,Portland Trail Blazers,Restricted Area,Driving Layup Shot,1
1641798,Jaylen Martin,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642905,Yang Hansen,1610612757,Portland Trail Blazers,Restricted Area,Driving Dunk Shot,1
1642957,Nate Santos,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
1643143,Frankie Fidler,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642957,Nate Santos,1610612750,Minnesota Timberwolves,Left Corner 3,Jump Shot,1
1642972,Andrew Carr,1610612757,Portland Trail Blazers,Right Corner 3,Running Jump Shot,1
1642402,Enrique Freeman,1610612750,Minnesota Timberwolves,Mid-Range,Jump Shot,1
1642439,Quincy Olivari,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642911,Rocco Zikarsky,1610612750,Minnesota Timberwolves,Restricted Area,Finger Roll Layup Shot,1
1642439,Quincy Olivari,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Driving Floating Jump Shot,1
1643143,Frankie Fidler,1610612757,Portland Trail Blazers,Right Corner 3,Jump Shot,1
1642912,Isaiah Evans,1610612750,Minnesota Timberwolves,Above the Break 3,Running Pull-Up Jump Shot,1
1642972,Andrew Carr,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642911,Rocco Zikarsky,1610612750,Minnesota Timberwolves,Restricted Area,Driving Dunk Shot,1
1642439,Quincy Olivari,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
1642402,Enrique Freeman,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Hook Shot,1
1643626,Trey Kaufman-Renn,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Driving Layup Shot,1
27905,Flynn Cameron,1610612757,Portland Trail Blazers,Restricted Area,Running Layup Shot,1
1642912,Isaiah Evans,1610612750,Minnesota Timberwolves,Mid-Range,Pullup Jump shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,Right Corner 3,Jump Shot,1
1642972,Andrew Carr,1610612757,Portland Trail Blazers,Restricted Area,Cutting Dunk Shot,1
1642972,Andrew Carr,1610612757,Portland Trail Blazers,Right Corner 3,Jump Shot,1
1643246,Chris Mantis,1610612750,Minnesota Timberwolves,Right Corner 3,Jump Shot,1
1641779,Jalen Bridges,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
27904,Barry Dunning Jr.,1610612757,Portland Trail Blazers,Restricted Area,Driving Layup Shot,1
27905,Flynn Cameron,1610612757,Portland Trail Blazers,Above the Break 3,Step Back Jump shot,1
1643246,Chris Mantis,1610612750,Minnesota Timberwolves,Right Corner 3,Jump Shot,1
1641779,Jalen Bridges,1610612757,Portland Trail Blazers,Above the Break 3,Jump Shot,1
27904,Barry Dunning Jr.,1610612757,Portland Trail Blazers,Restricted Area,Driving Bank Hook Shot,1
1641922,Aliou Diarra,1610612757,Portland Trail Blazers,Restricted Area,Alley Oop Dunk Shot,1
