PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,SHOT_ZONE_BASIC,ACTION_TYPE,SHOT_ATTEMPTED_FLAG
1641907,Erik Stevenson,1610612743,Denver Nuggets,Above the Break 3,Jump Shot,1
1643757,Giovanni Emejuru,1610612743,Denver Nuggets,Restricted Area,Putback Layup Shot,1
1642911,Rocco Zikarsky,1610612750,Minnesota Timberwolves,Restricted Area,Tip Layup Shot,1
1641907,Erik Stevenson,1610612743,Denver Nuggets,Mid-Range,Step Back Jump shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,Restricted Area,Driving Reverse Layup Shot,1
1642354,KJ Simpson,1610612743,Denver Nuggets,Mid-Range,Pullup Jump shot,1
1643624,Bryce Hopkins,1610612743,Denver Nuggets,Above the Break 3,Running Jump Shot,1
1630610,DeJon Jarreau,1610612743,Denver Nuggets,Restricted Area,Driving Finger Roll Layup Shot,1
1630610,DeJon Jarreau,1610612743,Denver Nuggets,Mid-Range,Pullup Jump shot,1
1642957,Nate Santos,1610612750,Minnesota Timberwolves,Right Corner 3,Jump Shot,1
1630610,DeJon Jarreau,1610612743,Denver Nuggets,Restricted Area,Driving Reverse Layup Shot,1
1641878,Damion Baugh,1610612750,Minnesota Timberwolves,Mid-Range,Step Back Bank Jump Shot,1
1643106,TJ Bamba,1610612743,Denver Nuggets,In The Paint (Non-RA),Pullup Jump shot,1
1642444,Jaylin Williams,1610612750,Minnesota Timberwolves,Restricted Area,Running Layup Shot,1
1643106,TJ Bamba,1610612743,Denver Nuggets,Above the Break 3,Jump Shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Jump Shot,1
1630610,DeJon Jarreau,1610612743,Denver Nuggets,In The Paint (Non-RA),Driving Floating Jump Shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,Restricted Area,Driving Reverse Layup Shot,1
1630610,DeJon Jarreau,1610612743,Denver Nuggets,In The Paint (Non-RA),Jump Shot,1
1642402,Enrique Freeman,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
1641802,Matthew Murrell,1610612743,Denver Nuggets,In The Paint (Non-RA),Running Layup Shot,1
1643246,Chris Mantis,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
1631285,Efe Abogidi,1610612743,Denver Nuggets,Above the Break 3,Jump Shot,1
1642402,Enrique Freeman,1610612750,Minnesota Timberwolves,Left Corner 3,Running Jump Shot,1
1630186,Jahmi'us Ramsey,1610612743,Denver Nuggets,In The Paint (Non-RA),Running Layup Shot,1
1643246,Chris Mantis,1610612750,Minnesota Timberwolves,Mid-Range,Running Jump Shot,1
1630610,DeJon Jarreau,1610612743,Denver Nuggets,Restricted Area,Cutting Layup Shot,1
1642354,KJ Simpson,1610612743,Denver Nuggets,In The Paint (Non-RA),Pullup Jump shot,1
1630610,DeJon Jarreau,1610612743,Denver Nuggets,Restricted Area,Running Reverse Layup Shot,1
1642354,KJ Simpson,1610612743,Denver Nuggets,Above the Break 3,Pullup Jump shot,1
196294805,,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
1631495,Donovan Williams,1610612750,Minnesota Timberwolves,Restricted Area,Tip Layup Shot,1
196294805,,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
1641802,Matthew Murrell,1610612743,Denver Nuggets,Mid-Range,Running Layup Shot,1
1642911,Rocco Zikarsky,1610612750,Minnesota Timberwolves,Restricted Area,Running Dunk Shot,1
1630610,DeJon Jarreau,1610612743,Denver Nuggets,Mid-Range,Step Back Jump shot,1
1643624,Bryce Hopkins,1610612743,Denver Nuggets,Restricted Area,Tip Layup Shot,1
1631495,Donovan Williams,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Layup Shot,1
1630610,DeJon Jarreau,1610612743,Denver Nuggets,In The Paint (Non-RA),Layup Shot,1
1641878,Damion Baugh,1610612750,Minnesota Timberwolves,Restricted Area,Driving Finger Roll Layup Shot,1
1630610,DeJon Jarreau,1610612743,Denver Nuggets,In The Paint (Non-RA),Driving Floating Jump Shot,1
1641907,Erik Stevenson,1610612743,Denver Nuggets,Mid-Range,Pullup Jump shot,1
1631495,Donovan Williams,1610612750,Minnesota Timberwolves,Restricted Area,Driving Dunk Shot,1
1641907,Erik Stevenson,1610612743,Denver Nuggets,Restricted Area,Running Dunk Shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,Above the Break 3,Step Back Jump shot,1
1642563,Osayi Osifo,1610612743,Denver Nuggets,Restricted Area,Reverse Layup Shot,1
1643624,Bryce Hopkins,1610612743,Denver Nuggets,Restricted Area,Driving Finger Roll Layup Shot,1
196294805,,1610612750,Minnesota Timberwolves,Right Corner 3,Jump Shot,1
196294805,,1610612750,Minnesota Timberwolves,Right Corner 3,Jump Shot,1
1643624,Bryce Hopkins,1610612743,Denver Nuggets,Mid-Range,Jump Bank Shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Layup Shot,1
1641907,Erik Stevenson,1610612743,Denver Nuggets,Right Corner 3,Running Jump Shot,1
1642911,Rocco Zikarsky,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
196294805,,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
1631495,Donovan Williams,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Turnaround Jump Shot,1
1642354,KJ Simpson,1610612743,Denver Nuggets,In The Paint (Non-RA),Hook Shot,1
1642354,KJ Simpson,1610612743,Denver Nuggets,Mid-Range,Jump Shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Driving Floating Jump Shot,1
1642911,Rocco Zikarsky,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
1642563,Osayi Osifo,1610612743,Denver Nuggets,Restricted Area,Cutting Dunk Shot,1
196294805,,1610612750,Minnesota Timberwolves,Mid-Range,Pullup Jump shot,1
1642563,Osayi Osifo,1610612743,Denver Nuggets,Restricted Area,Running Layup Shot,1
1642957,Nate Santos,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
1643624,Bryce Hopkins,1610612743,Denver Nuggets,Restricted Area,Reverse Layup Shot,1
1642563,Osayi Osifo,1610612743,Denver Nuggets,Restricted Area,Tip Layup Shot,1
1641907,Erik Stevenson,1610612743,Denver Nuggets,Left Corner 3,Jump Shot,1
1642563,Osayi Osifo,1610612743,Denver Nuggets,Restricted Area,Driving Dunk Shot,1
1642389,Zyon Pullin,1610612750,Minnesota Timberwolves,Mid-Range,Turnaround Fadeaway shot,1
1643246,Chris Mantis,1610612750,Minnesota Timberwolves,Above the Break 3,Jump Shot,1
1642911,Rocco Zikarsky,1610612750,Minnesota Timberwolves,In The Paint (Non-RA),Hook Shot,1
1641802,Matthew Murrell,1610612743,Denver Nuggets,Above the Break 3,Jump Shot,1
196294805,,1610612750,Minnesota Timberwolves,Left Corner 3,Jump Shot,1
