season,target_id,target_name,target_created,opponent_id,opponent_name,minimum_created,maximum_created,remaining_ast,relation
2023-24,1629632,Coby White,2492,1631205,Buddy Boeheim,41,41,0,not_above
2023-24,1629632,Coby White,2492,1627741,Buddy Hield,1505,1675,178,not_above
2023-24,1629632,Coby White,2492,203468,CJ McCollum,1999,2093,95,not_above
2023-24,1629632,Coby White,2492,1630595,Cade Cunningham,2478,2492,14,not_above
2023-24,1629632,Coby White,2492,1631216,Caleb Houstan,320,338,18,not_above
2023-24,1629632,Coby White,2492,1628997,Caleb Martin,941,1051,110,not_above
2023-24,1629632,Coby White,2492,1629629,Cam Reddish,371,372,1,not_above
2023-24,1629632,Coby White,2492,1630560,Cam Thomas,1890,2024,134,not_above
2023-24,1629632,Coby White,2492,1641715,Cam Whitmore,645,674,29,not_above
2023-24,1629632,Coby White,2492,1629661,Cameron Johnson,1082,1170,88,not_above
2023-24,1629632,Coby White,2492,1626166,Cameron Payne,1017,1136,119,not_above
2023-24,1629632,Coby White,2492,1627747,Caris LeVert,1679,1945,267,not_above
2023-24,1629632,Coby White,2492,1641717,Cason Wallace,812,905,93,not_above
2023-24,1629632,Coby White,2492,1626224,Cedi Osman,743,822,79,not_above
2023-24,1629632,Coby White,2492,1629646,Charles Bassey,107,123,16,not_above
2023-24,1629632,Coby White,2492,1629718,Charlie Brown Jr.,6,6,0,not_above
2023-24,1629632,Coby White,2492,1631096,Chet Holmgren,1773,1923,150,not_above
2023-24,1629632,Coby White,2492,1629002,Chimezie Metu,433,451,18,not_above
2023-24,1629632,Coby White,2492,1628449,Chris Boucher,370,385,15,not_above
2023-24,1629632,Coby White,2492,1630537,Chris Duarte,325,346,21,not_above
2023-24,1629632,Coby White,2492,1641753,Chris Livingston,36,40,4,not_above
2023-24,1629632,Coby White,2492,101108,Chris Paul,1372,1619,249,not_above
2023-24,1629632,Coby White,2492,1631128,Christian Braun,875,981,106,not_above
2023-24,1629632,Coby White,2492,1626174,Christian Wood,453,460,7,not_above
2023-24,1629632,Coby White,2492,1629643,Chuma Okeke,153,163,10,not_above
2023-24,1629632,Coby White,2492,203991,Clint Capela,1052,1072,20,not_above
2023-24,1629632,Coby White,2492,1628998,Cody Martin,432,503,75,not_above
2023-24,1629632,Coby White,2492,203469,Cody Zeller,164,184,20,not_above
2023-24,1629632,Coby White,2492,1641732,Colby Jones,105,120,15,not_above
2023-24,1629632,Coby White,2492,1630175,Cole Anthony,1456,1571,116,not_above
2023-24,1629632,Coby White,2492,1631306,Cole Swider,52,57,5,not_above
2023-24,1629632,Coby White,2492,1630658,Colin Castleton,30,31,1,not_above
2023-24,1629632,Coby White,2492,1631221,Collin Gillespie,144,166,22,not_above
2023-24,1629632,Coby White,2492,1629012,Collin Sexton,2307,2492,186,not_above
2023-24,1629632,Coby White,2492,1630557,Corey Kispert,1402,1512,111,not_above
2023-24,1629632,Coby White,2492,202709,Cory Joseph,161,180,19,not_above
2023-24,1629632,Coby White,2492,1641854,Craig Porter Jr.,535,627,92,not_above
2023-24,1629632,Coby White,2492,1626156,D'Angelo Russell,2477,2491,14,not_above
2023-24,1629632,Coby White,2492,1641793,D'Moi Hodge,24,27,3,not_above
2023-24,1629632,Coby White,2492,1630618,D.J. Carton,17,20,3,not_above
2023-24,1629632,Coby White,2492,1628391,D.J. Wilson,14,16,2,not_above
2023-24,1629632,Coby White,2492,1629610,DaQuan Jeffries,24,29,5,not_above
2023-24,1629632,Coby White,2492,1630227,Daishen Nix,39,45,6,not_above
2023-24,1629632,Coby White,2492,1630625,Dalano Banton,820,927,108,not_above
2023-24,1629632,Coby White,2492,1631207,Dalen Terry,368,368,0,not_above
2023-24,1629632,Coby White,2492,1627745,Damian Jones,139,152,13,not_above
2023-24,1629632,Coby White,2492,203081,Damian Lillard,2944,3084,141,above
2023-24,1629632,Coby White,2492,1629655,Daniel Gafford,1047,1136,89,not_above
2023-24,1629632,Coby White,2492,1628464,Daniel Theis,513,546,33,not_above
2023-24,1629632,Coby White,2492,201568,Danilo Gallinari,400,430,30,not_above
2023-24,1629632,Coby White,2492,201980,Danny Green,2,2,0,not_above
2023-24,1629632,Coby White,2492,203957,Dante Exum,755,879,125,not_above
2023-24,1629632,Coby White,2492,1627863,Danuel House Jr.,205,217,12,not_above
2023-24,1629632,Coby White,2492,203967,Dario Saric,826,910,84,not_above
2023-24,1629632,Coby White,2492,1641727,Dariq Whitehead,9,12,3,not_above
2023-24,1629632,Coby White,2492,1629647,Darius Bazley,63,68,5,not_above
2023-24,1629632,Coby White,2492,1629636,Darius Garland,1800,2077,289,not_above
2023-24,1629632,Coby White,2492,1630561,David Duke Jr.,36,41,5,not_above
2023-24,1629632,Coby White,2492,1631223,David Roddy,596,660,64,not_above
2023-24,1629632,Coby White,2492,1630558,Davion Mitchell,677,746,69,not_above
2023-24,1629632,Coby White,2492,202722,Davis Bertans,362,391,29,not_above
2023-24,1629632,Coby White,2492,1630549,Day'Ron Sharpe,592,657,65,not_above
2023-24,1629632,Coby White,2492,1628368,De'Aaron Fox,2942,3056,115,above
2023-24,1629632,Coby White,2492,1629631,De'Andre Hunter,1098,1114,16,not_above
2023-24,1629632,Coby White,2492,1629001,De'Anthony Melton,668,716,49,not_above
2023-24,1629632,Coby White,2492,201599,DeAndre Jordan,195,217,22,not_above
2023-24,1629632,Coby White,2492,1630610,DeJon Jarreau,96,120,24,not_above
2023-24,1629632,Coby White,2492,201942,DeMar DeRozan,2941,2941,0,above
2023-24,1629632,Coby White,2492,1629731,Dean Wade,382,412,30,not_above
2023-24,1629632,Coby White,2492,1629028,Deandre Ayton,1110,1182,72,not_above
2023-24,1629632,Coby White,2492,1627749,Dejounte Murray,2945,3001,56,above
2023-24,1629632,Coby White,2492,1626153,Delon Wright,457,557,100,not_above
2023-24,1629632,Coby White,2492,1630166,Deni Avdija,1704,1915,211,not_above
2023-24,1629632,Coby White,2492,203471,Dennis Schröder,2179,2450,284,not_above
2023-24,1629632,Coby White,2492,1628372,Dennis Smith Jr.,794,938,145,not_above
2023-24,1629632,Coby White,2492,1641726,Dereck Lively II,619,653,34,not_above
2023-24,1629632,Coby White,2492,1631220,Dereon Seabron,25,27,2,not_above
2023-24,1629632,Coby White,2492,1627884,Derrick Jones Jr.,819,878,59,not_above
2023-24,1629632,Coby White,2492,201565,Derrick Rose,348,424,76,not_above
2023-24,1629632,Coby White,2492,1628401,Derrick White,1955,2092,137,not_above
2023-24,1629632,Coby White,2492,1630217,Desmond Bane,1471,1657,191,not_above
2023-24,1629632,Coby White,2492,1626164,Devin Booker,2955,3054,99,above
2023-24,1629632,Coby White,2492,1630170,Devin Vassell,1906,2111,205,not_above
2023-24,1629632,Coby White,2492,1628984,Devonte' Graham,213,258,45,not_above
2023-24,1629632,Coby White,2492,1641926,Dexter Dennis,30,34,4,not_above
2023-24,1629632,Coby White,2492,1628415,Dillon Brooks,1165,1255,90,not_above
2023-24,1629632,Coby White,2492,1631376,Dmytro Skapintsev,0,0,0,not_above
2023-24,1629632,Coby White,2492,1627734,Domantas Sabonis,3126,3428,307,above
2023-24,1629632,Coby White,2492,1631230,Dominick Barlow,220,248,28,not_above
2023-24,1629632,Coby White,2492,1628378,Donovan Mitchell,2159,2402,255,not_above
2023-24,1629632,Coby White,2492,1628978,Donte DiVincenzo,1707,1868,161,not_above
2023-24,1629632,Coby White,2492,1627827,Dorian Finney-Smith,808,888,80,not_above
2023-24,1629632,Coby White,2492,203926,Doug McDermott,498,554,56,not_above
2023-24,1629632,Coby White,2492,203110,Draymond Green,1202,1366,167,not_above
2023-24,1629632,Coby White,2492,1629234,Drew Eubanks,528,538,10,not_above
2023-24,1629632,Coby White,2492,1641809,Drew Peterson,13,14,1,not_above
2023-24,1629632,Coby White,2492,1630696,Dru Smith,68,78,10,not_above
2023-24,1629632,Coby White,2492,1629130,Duncan Robinson,1276,1414,139,not_above
2023-24,1629632,Coby White,2492,1641871,Duop Reath,757,810,53,not_above
2023-24,1629632,Coby White,2492,203939,Dwight Powell,384,455,71,not_above
2023-24,1629632,Coby White,2492,1629685,Dylan Windler,65,67,2,not_above
2023-24,1629632,Coby White,2492,1630700,Dyson Daniels,718,778,60,not_above
2023-24,1629632,Coby White,2492,1630604,E.J. Liddell,6,6,0,not_above
2023-24,1629632,Coby White,2492,1641734,Emoni Bates,61,71,10,not_above
2023-24,1629632,Coby White,2492,201569,Eric Gordon,1074,1088,14,not_above
2023-24,1629632,Coby White,2492,1630647,Eugene Omoruyi,277,302,25,not_above
2023-24,1629632,Coby White,2492,203095,Evan Fournier,326,339,13,not_above
2023-24,1629632,Coby White,2492,1630596,Evan Mobley,1121,1244,123,not_above
2023-24,1629632,Coby White,2492,1630196,Filip Petrusev,3,3,0,not_above
2023-24,1629632,Coby White,2492,1628373,Frank Ntilikina,15,15,0,not_above
2023-24,1629632,Coby White,2492,1630532,Franz Wagner,2019,2139,127,not_above
2023-24,1629632,Coby White,2492,1627832,Fred VanVleet,2516,2869,408,above
2023-24,1629632,Coby White,2492,1627788,Furkan Korkmaz,142,155,13,not_above
2023-24,1629632,Coby White,2492,1641713,GG Jackson,821,872,51,not_above
2023-24,1629632,Coby White,2492,1629216,Gabe Vincent,81,83,2,not_above
2023-24,1629632,Coby White,2492,202066,Garrett Temple,147,172,25,not_above
2023-24,1629632,Coby White,2492,1629726,Garrison Mathews,411,423,12,not_above
2023-24,1629632,Coby White,2492,203914,Gary Harris,562,601,40,not_above
2023-24,1629632,Coby White,2492,1627780,Gary Payton II,349,374,25,not_above
2023-24,1629632,Coby White,2492,1629018,Gary Trent Jr.,1218,1303,85,not_above
2023-24,1629632,Coby White,2492,1627777,Georges Niang,975,1051,76,not_above
2023-24,1629632,Coby White,2492,203507,Giannis Antetokounmpo,3334,3551,219,above
2023-24,1629632,Coby White,2492,1629048,Goga Bitadze,487,520,34,not_above
2023-24,1629632,Coby White,2492,202330,Gordon Hayward,825,953,133,not_above
2023-24,1629632,Coby White,2492,1641711,Gradey Dick,653,706,53,not_above
2023-24,1629632,Coby White,2492,1629684,Grant Williams,1146,1277,138,not_above
2023-24,1629632,Coby White,2492,1628960,Grayson Allen,1542,1589,47,not_above
2023-24,1629632,Coby White,2492,1630535,Greg Brown III,23,26,3,not_above
2023-24,1629632,Coby White,2492,1630611,Gui Santos,114,121,7,not_above
2023-24,1629632,Coby White,2492,1628977,Hamidou Diallo,4,5,1,not_above
2023-24,1629632,Coby White,2492,203084,Harrison Barnes,1219,1262,43,not_above
2023-24,1629632,Coby White,2492,1628385,Harry Giles III,68,72,4,not_above
2023-24,1629632,Coby White,2492,1629312,Haywood Highsmith,555,608,53,not_above
2023-24,1629632,Coby White,2492,1630929,Henri Drell,20,20,0,not_above
2023-24,1629632,Coby White,2492,1630529,Herbert Jones,1283,1353,70,not_above
2023-24,1629632,Coby White,2492,1641816,Hunter Tyson,24,26,2,not_above
2023-24,1629632,Coby White,2492,1630641,Ibou Badji,61,72,11,not_above
2023-24,1629632,Coby White,2492,1630193,Immanuel Quickley,1848,2070,243,not_above
2023-24,1629632,Coby White,2492,1630171,Isaac Okoro,927,1027,100,not_above
2023-24,1629632,Coby White,2492,1628392,Isaiah Hartenstein,979,1108,129,not_above
2023-24,1629632,Coby White,2492,1630543,Isaiah Jackson,484,523,39,not_above
2023-24,1629632,Coby White,2492,1630198,Isaiah Joe,840,923,83,not_above
2023-24,1629632,Coby White,2492,1630587,Isaiah Livers,171,179,8,not_above
2023-24,1629632,Coby White,2492,1630600,Isaiah Mobley,36,41,5,not_above
2023-24,1629632,Coby White,2492,1630191,Isaiah Stewart,669,679,10,not_above
2023-24,1629632,Coby White,2492,202738,Isaiah Thomas,15,17,2,not_above
2023-24,1629632,Coby White,2492,1631209,Isaiah Wong,2,2,0,not_above
2023-24,1629632,Coby White,2492,202397,Ish Smith,452,538,86,not_above
2023-24,1629632,Coby White,2492,1630688,Ish Wainright,25,25,0,not_above
2023-24,1629632,Coby White,2492,1627826,Ivica Zubac,996,1061,65,not_above
2023-24,1629632,Coby White,2492,1631167,Izaiah Brockington,4,4,0,not_above
2023-24,1629632,Coby White,2492,1631120,JD Davison,36,45,9,not_above
2023-24,1629632,Coby White,2492,1630550,JT Thor,262,285,23,not_above
2023-24,1629632,Coby White,2492,1629630,Ja Morant,375,438,65,not_above
2023-24,1629632,Coby White,2492,201580,JaVale McGee,224,229,5,not_above
2023-24,1629632,Coby White,2492,1631095,Jabari Smith Jr.,1296,1389,93,not_above
2023-24,1629632,Coby White,2492,1631133,Jabari Walker,786,846,60,not_above
2023-24,1629632,Coby White,2492,1631298,Jack White,8,9,1,not_above
2023-24,1629632,Coby White,2492,1631367,Jacob Gilyard,459,576,117,not_above
2023-24,1629632,Coby White,2492,1631210,Jacob Toppin,19,22,3,not_above
2023-24,1629632,Coby White,2492,1630702,Jaden Hardy,755,844,89,not_above
2023-24,1629632,Coby White,2492,1631093,Jaden Ivey,1855,1945,91,not_above
2023-24,1629632,Coby White,2492,1630183,Jaden McDaniels,975,1037,62,not_above
2023-24,1629632,Coby White,2492,1630531,Jaden Springer,256,282,26,not_above
2023-24,1629632,Coby White,2492,203109,Jae Crowder,462,493,31,not_above
2023-24,1629632,Coby White,2492,1630256,Jae'Sean Tate,398,450,52,not_above
2023-24,1629632,Coby White,2492,1630186,Jahmi'us Ramsey,64,70,6,not_above
2023-24,1629632,Coby White,2492,1631170,Jaime Jaquez Jr.,1303,1452,149,not_above
2023-24,1629632,Coby White,2492,1631222,Jake LaRavia,502,544,42,not_above
2023-24,1629632,Coby White,2492,1627751,Jakob Poeltl,823,897,75,not_above
2023-24,1629632,Coby White,2492,1628973,Jalen Brunson,3305,3679,380,above
2023-24,1629632,Coby White,2492,1630622,Jalen Crutcher,0,0,0,not_above
2023-24,1629632,Coby White,2492,1631105,Jalen Duren,1163,1201,38,not_above
2023-24,1629632,Coby White,2492,1630224,Jalen Green,2228,2441,213,not_above
2023-24,1629632,Coby White,2492,1641720,Jalen Hood-Schifino,53,53,0,not_above
2023-24,1629632,Coby White,2492,1630552,Jalen Johnson,1361,1405,44,not_above
2023-24,1629632,Coby White,2492,1629667,Jalen McDaniels,248,275,27,not_above
2023-24,1629632,Coby White,2492,1629618,Jalen Pickett,84,101,17,not_above
2023-24,1629632,Coby White,2492,1641771,Jalen Slawson,13,13,0,not_above
2023-24,1629632,Coby White,2492,1630188,Jalen Smith,728,778,50,not_above
2023-24,1629632,Coby White,2492,1630591,Jalen Suggs,1388,1495,108,not_above
2023-24,1629632,Coby White,2492,1631114,Jalen Williams,2026,2279,253,not_above
2023-24,1629632,Coby White,2492,1630592,Jalen Wilson,309,341,32,not_above
2023-24,1629632,Coby White,2492,1631288,Jamal Cain,117,127,10,not_above
2023-24,1629632,Coby White,2492,1627750,Jamal Murray,2038,2325,319,not_above
2023-24,1629632,Coby White,2492,1631123,Jamaree Bouyea,45,53,8,not_above
2023-24,1629632,Coby White,2492,1630547,James Bouknight,63,66,3,not_above
2023-24,1629632,Coby White,2492,201935,James Harden,2495,2865,399,above
2023-24,1629632,Coby White,2492,201949,James Johnson,26,30,4,not_above
2023-24,1629632,Coby White,2492,1630164,James Wiseman,563,579,16,not_above
2023-24,1629632,Coby White,2492,1641716,Jarace Walker,204,230,26,not_above
2023-24,1629632,Coby White,2492,1630215,Jared Butler,517,602,85,not_above
2023-24,1629632,Coby White,2492,1631197,Jared Rhoden,112,120,8,not_above
2023-24,1629632,Coby White,2492,1628991,Jaren Jackson Jr.,1824,1940,116,not_above
2023-24,1629632,Coby White,2492,1629020,Jarred Vanderbilt,235,237,2,not_above
2023-24,1629632,Coby White,2492,1628386,Jarrett Allen,1709,1869,160,not_above
2023-24,1629632,Coby White,2492,1630554,Jason Preston,52,55,3,not_above
2023-24,1629632,Coby White,2492,1631241,Javon Freeman-Liberty,233,270,38,not_above
2023-24,1629632,Coby White,2492,1629750,Javonte Green,122,122,0,not_above
2023-24,1629632,Coby White,2492,1630606,Javonte Smart,0,0,0,not_above
2023-24,1629632,Coby White,2492,1629637,Jaxson Hayes,380,386,6,not_above
2023-24,1629632,Coby White,2492,1630643,Jay Huff,27,29,2,not_above
2023-24,1629632,Coby White,2492,1627759,Jaylen Brown,2180,2283,103,not_above
2023-24,1629632,Coby White,2492,1629669,Jaylen Nowell,122,135,13,not_above
2023-24,1629632,Coby White,2492,1631119,Jaylin Williams,503,596,93,not_above
2023-24,1629632,Coby White,2492,1628369,Jayson Tatum,2872,2941,69,above
2023-24,1629632,Coby White,2492,1630288,Jeff Dowtin Jr.,109,128,19,not_above
2023-24,1629632,Coby White,2492,201145,Jeff Green,656,704,48,not_above
2023-24,1629632,Coby White,2492,203924,Jerami Grant,1456,1569,118,not_above
2023-24,1629632,Coby White,2492,1630526,Jeremiah Robinson-Earl,160,170,10,not_above
2023-24,1629632,Coby White,2492,1631110,Jeremy Sochan,1392,1575,183,not_above
2023-24,1629632,Coby White,2492,1630579,Jericho Sims,143,165,22,not_above
2023-24,1629632,Coby White,2492,1631257,Jermaine Samuels Jr.,26,29,3,not_above
2023-24,1629632,Coby White,2492,1629010,Jerome Robinson,42,42,0,not_above
2023-24,1629632,Coby White,2492,1641724,Jett Howard,43,46,3,not_above
2023-24,1629632,Coby White,2492,1628975,Jevon Carter,579,579,0,not_above
2023-24,1629632,Coby White,2492,202710,Jimmy Butler III,1888,2114,227,not_above
2023-24,1629632,Coby White,2492,1629111,Jock Landale,410,459,49,not_above
2023-24,1629632,Coby White,2492,203925,Joe Harris,62,64,2,not_above
2023-24,1629632,Coby White,2492,204060,Joe Ingles,722,834,113,not_above
2023-24,1629632,Coby White,2492,203954,Joel Embiid,1864,1934,70,not_above
2023-24,1629632,Coby White,2492,1628381,John Collins,1197,1232,35,not_above
2023-24,1629632,Coby White,2492,1629723,John Konchar,468,552,84,not_above
2023-24,1629632,Coby White,2492,1631098,Johnny Davis,220,237,17,not_above
2023-24,1629632,Coby White,2492,1630548,Johnny Juzang,193,210,17,not_above
2023-24,1629632,Coby White,2492,202685,Jonas Valanciunas,1382,1446,64,not_above
2023-24,1629632,Coby White,2492,1628371,Jonathan Isaac,456,469,13,not_above
2023-24,1629632,Coby White,2492,1630228,Jonathan Kuminga,1552,1655,103,not_above
2023-24,1629632,Coby White,2492,1629007,Jontay Porter,237,273,36,not_above
2023-24,1629632,Coby White,2492,203903,Jordan Clarkson,1545,1696,151,not_above
2023-24,1629632,Coby White,2492,1630259,Jordan Ford,16,18,2,not_above
2023-24,1629632,Coby White,2492,1630692,Jordan Goodwin,703,787,84,not_above
2023-24,1629632,Coby White,2492,1641722,Jordan Hawkins,678,710,32,not_above
2023-24,1629632,Coby White,2492,1629162,Jordan McLaughlin,428,510,82,not_above
2023-24,1629632,Coby White,2492,1641757,Jordan Miller,13,13,0,not_above
2023-24,1629632,Coby White,2492,1629670,Jordan Nwora,491,541,50,not_above
2023-24,1629632,Coby White,2492,1629673,Jordan Poole,2077,2312,257,not_above
2023-24,1629632,Coby White,2492,1641775,Jordan Walsh,26,30,4,not_above
2023-24,1629632,Coby White,2492,1630631,Jose Alvarado,654,696,42,not_above
2023-24,1629632,Coby White,2492,1630581,Josh Giddey,1789,2098,316,not_above
2023-24,1629632,Coby White,2492,1630182,Josh Green,743,839,96,not_above
2023-24,1629632,Coby White,2492,1628404,Josh Hart,1457,1710,254,not_above
2023-24,1629632,Coby White,2492,1631169,Josh Minott,66,71,5,not_above
2023-24,1629632,Coby White,2492,1629006,Josh Okogie,422,441,19,not_above
2023-24,1629632,Coby White,2492,1626196,Josh Richardson,644,728,84,not_above
2023-24,1629632,Coby White,2492,1630563,Joshua Primo,2,2,0,not_above
2023-24,1629632,Coby White,2492,201950,Jrue Holiday,1625,1753,128,not_above
2023-24,1629632,Coby White,2492,1629308,Juan Toscano-Anderson,15,19,4,not_above
2023-24,1629632,Coby White,2492,1631262,Jules Bernard,108,121,13,not_above
2023-24,1629632,Coby White,2492,1630577,Julian Champagnie,726,795,69,not_above
2023-24,1629632,Coby White,2492,1641763,Julian Phillips,119,119,0,not_above
2023-24,1629632,Coby White,2492,1631124,Julian Strawther,327,359,32,not_above
2023-24,1629632,Coby White,2492,203944,Julius Randle,1590,1770,180,not_above
2023-24,1629632,Coby White,2492,1630551,Justin Champagnie,129,141,12,not_above
2023-24,1629632,Coby White,2492,203200,Justin Holiday,373,422,49,not_above
2023-24,1629632,Coby White,2492,1628382,Justin Jackson,0,0,0,not_above
2023-24,1629632,Coby White,2492,1631303,Justin Minaya,104,123,19,not_above
2023-24,1629632,Coby White,2492,203994,Jusuf Nurkić,1496,1577,81,not_above
2023-24,1629632,Coby White,2492,1630231,KJ Martin,337,368,31,not_above
2023-24,1629632,Coby White,2492,1629232,Kaiser Gates,0,0,0,not_above
2023-24,1629632,Coby White,2492,1626157,Karl-Anthony Towns,1742,1886,145,not_above
2023-24,1629632,Coby White,2492,202695,Kawhi Leonard,2140,2307,167,not_above
2023-24,1629632,Coby White,2492,1631099,Keegan Murray,1468,1522,54,not_above
2023-24,1629632,Coby White,2492,1628966,Keita Bates-Diop,286,294,8,not_above
2023-24,1629632,Coby White,2492,1629640,Keldon Johnson,1497,1637,140,not_above
2023-24,1629632,Coby White,2492,203482,Kelly Olynyk,1491,1709,227,not_above
2023-24,1629632,Coby White,2492,1626162,Kelly Oubre Jr.,1271,1325,54,not_above
2023-24,1629632,Coby White,2492,1631112,Kendall Brown,32,35,3,not_above
2023-24,1629632,Coby White,2492,1631254,Kenneth Lofton Jr.,163,193,32,not_above
2023-24,1629632,Coby White,2492,1629026,Kenrich Williams,517,589,72,not_above
2023-24,1629632,Coby White,2492,203484,Kentavious Caldwell-Pope,1146,1286,140,not_above
2023-24,1629632,Coby White,2492,1631165,Keon Ellis,495,546,51,not_above
2023-24,1629632,Coby White,2492,1630553,Keon Johnson,38,39,1,not_above
2023-24,1629632,Coby White,2492,1630556,Kessler Edwards,126,136,10,not_above
2023-24,1629632,Coby White,2492,201142,Kevin Durant,2917,2941,24,above
2023-24,1629632,Coby White,2492,1628989,Kevin Huerter,1021,1101,80,not_above
2023-24,1629632,Coby White,2492,1628995,Kevin Knox II,274,285,11,not_above
2023-24,1629632,Coby White,2492,201567,Kevin Love,722,812,90,not_above
2023-24,1629632,Coby White,2492,1630284,Kevon Harris,6,7,1,not_above
2023-24,1629632,Coby White,2492,1626172,Kevon Looney,625,709,84,not_above
2023-24,1629632,Coby White,2492,1641749,Keyontae Johnson,19,23,4,not_above
2023-24,1629632,Coby White,2492,1641718,Keyonte George,1704,1880,181,not_above
2023-24,1629632,Coby White,2492,203114,Khris Middleton,1456,1614,159,not_above
2023-24,1629632,Coby White,2492,1630165,Killian Hayes,753,816,65,not_above
2023-24,1629632,Coby White,2492,1630184,Kira Lewis Jr.,174,188,14,not_above
2023-24,1629632,Coby White,2492,202691,Klay Thompson,1752,1840,88,not_above
2023-24,1629632,Coby White,2492,1641738,Kobe Brown,141,163,22,not_above
2023-24,1629632,Coby White,2492,1641723,Kobe Bufkin,139,144,5,not_above
2023-24,1629632,Coby White,2492,1628424,Kobi Simmons,44,53,9,not_above
2023-24,1629632,Coby White,2492,1627739,Kris Dunn,917,1066,150,not_above
2023-24,1629632,Coby White,2492,1631200,Kris Murray,542,605,66,not_above
2023-24,1629632,Coby White,2492,204001,Kristaps Porziņģis,1404,1455,51,not_above
2023-24,1629632,Coby White,2492,203937,Kyle Anderson,1204,1440,236,not_above
2023-24,1629632,Coby White,2492,1628398,Kyle Kuzma,2173,2375,209,not_above
2023-24,1629632,Coby White,2492,200768,Kyle Lowry,1027,1198,173,not_above
2023-24,1629632,Coby White,2492,202681,Kyrie Irving,2100,2349,262,not_above
2023-24,1629632,Coby White,2492,1630163,LaMelo Ball,889,990,127,not_above
2023-24,1629632,Coby White,2492,1630205,Lamar Stevens,328,355,27,not_above
2023-24,1629632,Coby White,2492,1629013,Landry Shamet,447,483,36,not_above
2023-24,1629632,Coby White,2492,1626204,Larry Nance Jr.,607,649,42,not_above
2023-24,1629632,Coby White,2492,1628374,Lauri Markkanen,1524,1589,65,not_above
2023-24,1629632,Coby White,2492,2544,LeBron James,3157,3241,97,above
2023-24,1629632,Coby White,2492,1641778,Leaky Black,122,138,16,not_above
2023-24,1629632,Coby White,2492,1631159,Leonard Miller,46,52,6,not_above
2023-24,1629632,Coby White,2492,1631311,Lester Quiñones,239,265,26,not_above
2023-24,1629632,Coby White,2492,1629623,Lindell Wigginton,6,6,0,not_above
2023-24,1629632,Coby White,2492,1630322,Lindy Waters III,189,209,20,not_above
2023-24,1629632,Coby White,2492,1629022,Lonnie Walker IV,725,770,45,not_above
2023-24,1629632,Coby White,2492,1629652,Luguentz Dort,1098,1188,90,not_above
2023-24,1629632,Coby White,2492,1629029,Luka Dončić,3815,4257,507,above
2023-24,1629632,Coby White,2492,1630568,Luka Garza,108,110,2,not_above
2023-24,1629632,Coby White,2492,1629677,Luka Samanic,215,231,16,not_above
2023-24,1629632,Coby White,2492,1628379,Luke Kennard,711,818,111,not_above
2023-24,1629632,Coby White,2492,1628436,Luke Kornet,484,521,37,not_above
2023-24,1629632,Coby White,2492,1630201,Malachi Flynn,670,747,77,not_above
2023-24,1629632,Coby White,2492,1631103,Malaki Branham,1013,1139,128,not_above
2023-24,1629632,Coby White,2492,1627763,Malcolm Brogdon,1049,1219,179,not_above
2023-24,1629632,Coby White,2492,1630608,Malcolm Cazalon,0,0,0,not_above
2023-24,1629632,Coby White,2492,1627736,Malik Beasley,1125,1174,49,not_above
2023-24,1629632,Coby White,2492,1628370,Malik Monk,1928,2082,156,not_above
2023-24,1629632,Coby White,2492,1642013,Malik Williams,23,25,2,not_above
2023-24,1629632,Coby White,2492,1629603,Mamadi Diakite,16,18,2,not_above
2023-24,1629632,Coby White,2492,1641970,Maozinha Pereira,52,54,2,not_above
2023-24,1629632,Coby White,2492,1630699,MarJon Beauchamp,277,293,16,not_above
2023-24,1629632,Coby White,2492,202694,Marcus Morris Sr.,394,412,18,not_above
2023-24,1629632,Coby White,2492,1631204,Marcus Sasser,1130,1203,75,not_above
2023-24,1629632,Coby White,2492,203935,Marcus Smart,466,543,77,not_above
2023-24,1629632,Coby White,2492,1631109,Mark Williams,289,306,17,not_above
2023-24,1629632,Coby White,2492,1628365,Markelle Fultz,600,664,64,not_above
2023-24,1629632,Coby White,2492,202693,Markieff Morris,99,112,13,not_above
2023-24,1629632,Coby White,2492,1641806,Markquis Nowell,7,7,0,not_above
2023-24,1629632,Coby White,2492,1629716,Marques Bolden,45,49,4,not_above
2023-24,1629632,Coby White,2492,1628963,Marvin Bagley III,705,728,23,not_above
2023-24,1629632,Coby White,2492,1630222,Mason Jones,17,22,5,not_above
2023-24,1629632,Coby White,2492,203486,Mason Plumlee,362,398,36,not_above
2023-24,1629632,Coby White,2492,1629680,Matisse Thybulle,542,614,72,not_above
2023-24,1629632,Coby White,2492,1630562,Matt Hurt,41,43,2,not_above
2023-24,1629632,Coby White,2492,1630346,Matt Ryan,189,198,9,not_above
2023-24,1629632,Coby White,2492,1631108,Max Christie,434,438,4,not_above
2023-24,1629632,Coby White,2492,1629622,Max Strus,1447,1662,219,not_above
2023-24,1629632,Coby White,2492,1628467,Maxi Kleber,333,391,58,not_above
2023-24,1629632,Coby White,2492,1641721,Maxwell Lewis,23,23,0,not_above
2023-24,1629632,Coby White,2492,1630695,Micah Potter,65,70,5,not_above
2023-24,1629632,Coby White,2492,1629008,Michael Porter Jr.,1609,1707,100,not_above
2023-24,1629632,Coby White,2492,1628969,Mikal Bridges,2260,2461,204,not_above
2023-24,1629632,Coby White,2492,201144,Mike Conley,1817,2121,316,not_above
2023-24,1629632,Coby White,2492,203488,Mike Muscala,241,264,23,not_above
